Pincode,Lat,Lon
614710,10.6111,79.5433
614710,10.5268,79.5504
614710,10.7724,79.4959
614711,10.5303,79.7057
614711,10.5303,79.7057
614713,10.6797,79.536
614713,10.6797,79.536
614713,10.6797,79.536
614715,10.5529,79.6284
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.6797,79.536
614715,10.5953,79.5753
614716,10.5032,79.6609
614716,10.5032,79.6609
614716,10.5032,79.6609
614717,10.6041,79.5264
614717,10.6041,79.5264
614717,10.6041,79.5264
614717,10.6041,79.5264
614717,10.6526,79.5432
614717,10.5843,79.5077
614717,10.5755,79.5283
614717,10.6041,79.5264
614738,10.5682,79.4143
614903,10.6797,79.536
609802,11.003,79.4838
609802,11.003,79.4838
609802,11.003,79.4838
609804,11.0377,79.4882
609804,11.0795,79.4896
609804,11.0399,79.4905
609807,11.1578,79.5181
609807,10.8555,79.0199
609807,11.1185,79.4872
609807,11.0662,79.3846
609807,11.0662,79.3846
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612001,10.9706,79.4063
612002,10.9706,79.4063
612101,10.9903,79.5024
612101,11.0154,79.4809
612101,11.0154,79.4809
612101,11.0068,79.4833
612101,11.0062,79.4689
612101,11.0068,79.4833
612101,11.0068,79.4833
612102,10.6716,79.2413
612102,10.6716,79.2413
612102,10.6716,79.2413
612103,10.9858,79.4102
612103,10.9858,79.4102
612103,10.9858,79.4102
612104,10.9763,79.4545
612104,10.9763,79.4545
612104,10.9763,79.4545
612104,10.9763,79.4545
612104,10.9763,79.4545
612105,11.0033,79.428
612105,11.0161,79.4418
612105,11.0097,79.4349
612106,11.0997,79.5203
612106,11.0706,79.5318
612202,10.9493,79.474
612202,10.9528,79.4957
612202,10.9507,79.4744
612202,10.9507,79.4744
612202,10.9498,79.4536
612203,10.6716,79.2413
612204,10.9561,79.4382
612204,10.965,79.4354
612204,10.9741,79.4386
612204,10.965,79.4354
612204,10.9646,79.4293
612301,10.9756,79.3114
612301,10.9671,79.2937
612301,10.9773,79.2986
612301,10.9947,79.2863
612301,10.9717,79.3028
612302,10.9575,79.3293
612302,10.9449,79.3286
612302,10.9685,79.3576
612302,10.9569,79.3385
612302,10.9569,79.3385
612302,10.9569,79.3385
612303,10.981,79.338
612303,10.981,79.338
612303,10.981,79.338
612401,10.943,79.3993
612401,10.9443,79.4165
612401,10.9471,79.422
612401,10.9426,79.4283
612401,10.9443,79.4165
612402,10.9093,79.4052
612402,10.904,79.4078
612402,10.904,79.4078
612402,10.8987,79.4104
612501,10.6716,79.2413
612501,10.6716,79.2413
612501,10.6716,79.2413
612501,10.6716,79.2413
612501,10.6716,79.2413
612501,11.0224,79.3644
612502,11.15,79.4803
612502,11.15,79.4803
612502,11.15,79.4803
612503,10.9152,79.1766
612503,11.0213,79.3862
612503,10.6716,79.2413
612503,10.6716,79.2413
612503,10.6716,79.2413
612503,10.6716,79.2413
612504,11.0677,79.4253
612504,11.0677,79.4253
612504,11.0677,79.4253
612504,11.0261,79.3824
612504,11.0692,79.4381
612504,11.0833,79.4281
612504,11.0923,79.4525
612602,10.9195,79.4401
612602,10.9305,79.4602
612602,10.925,79.4502
612602,10.925,79.4502
612602,10.925,79.4502
612602,10.925,79.4502
612602,10.925,79.4502
612603,10.6716,79.2413
612605,10.6716,79.2413
612605,10.6716,79.2413
612605,10.884,79.4342
612605,10.8893,79.2647
612702,10.9499,79.3561
612702,10.9499,79.3561
612703,10.93,79.3477
612703,10.93,79.3477
612703,10.93,79.3477
612703,10.93,79.3477
612802,10.6716,79.2413
612804,10.9501,79.3358
612804,10.9501,79.3358
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.7817,79.1512
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613001,10.6716,79.2413
613002,10.6716,79.2413
613002,10.6716,79.2413
613002,10.6716,79.2413
613003,10.812,79.1675
613003,10.8161,79.1392
613003,10.8365,79.1709
613003,10.8218,79.163
613003,10.8218,79.163
613003,10.8438,79.1575
613003,10.8008,79.1799
613004,10.782,79.103
613004,10.7661,79.0958
613004,10.7741,79.0994
613004,10.7741,79.0994
613005,10.8553,79.1064
613005,10.8553,79.1064
613005,10.8553,79.1064
613006,10.7049,79.1504
613006,10.6786,79.1454
613006,10.7049,79.1504
613006,10.7313,79.1554
613007,10.8553,79.1064
613007,10.8553,79.1064
613007,10.8553,79.1064
613007,10.8553,79.1064
613007,10.8553,79.1064
613008,10.8553,79.1064
613009,10.9235,79.4329
613009,10.9235,79.4329
613009,10.9235,79.4329
613010,10.8553,79.1064
613101,10.824,79.0281
613101,10.8544,78.992
613101,10.8426,78.9978
613101,10.8571,79.014
613101,10.8433,79.0552
613101,10.8443,79.0174
613101,10.8443,79.0174
613102,10.8218,78.8831
613102,10.6716,79.2413
613102,10.6716,79.2413
613102,10.6716,79.2413
613102,10.6716,79.2413
613102,10.6716,79.2413
613103,10.7531,78.9445
613103,10.7531,78.9445
613103,10.7531,78.9445
613104,10.851,78.9716
613104,10.8431,78.9226
613104,10.8534,78.9718
613104,10.8534,78.9718
613104,10.8534,78.9718
613104,10.8534,78.9718
613104,10.8534,78.9718
613104,10.8534,78.9718
613104,10.8649,79.0042
613104,10.8423,78.978
613104,10.875,78.9981
613104,10.8443,78.9565
613105,10.8681,78.955
613105,10.8681,78.955
613105,10.8681,78.955
613105,10.8681,78.955
613105,10.8681,78.955
613201,10.8788,79.1182
613201,10.8692,79.1088
613201,10.874,79.1135
613201,10.874,79.1135
613202,10.8609,79.1083
613202,10.8609,79.1083
613203,10.8822,79.0412
613203,10.8822,79.0412
613203,10.8822,79.0412
613203,10.8767,79.0221
613203,10.8876,79.0604
613204,10.6716,79.2413
613204,10.9193,79.1543
613204,10.8888,79.1315
613204,10.9032,79.1389
613204,10.8841,79.1036
613204,10.9186,79.1032
613204,10.6716,79.2413
613204,10.6716,79.2413
613204,10.6716,79.2413
613204,10.6716,79.2413
613204,10.6716,79.2413
613205,10.6716,79.2413
613205,10.6716,79.2413
613205,10.6716,79.2413
613303,10.6542,79.0995
613303,10.6542,79.0995
613303,10.6542,79.0995
613303,10.6542,79.0995
613401,10.7345,79.006
613401,10.7211,79.0136
613401,10.7077,79.0212
613402,10.7636,78.9133
613402,10.6716,79.2413
613402,10.6716,79.2413
613402,10.6716,79.2413
613402,10.6716,79.2413
613402,10.6716,79.2413
613402,10.6716,79.2413
613402,10.7659,78.8966
613402,10.6716,79.2413
613403,10.6974,79.0422
613403,10.7405,79.0816
613403,10.719,79.0619
613403,10.719,79.0619
613403,10.719,79.0619
613501,10.7581,79.201
613501,10.7581,79.201
613501,10.7581,79.201
613501,10.7581,79.201
613501,10.7581,79.201
613502,10.7423,79.2398
613502,10.7423,79.2398
613502,10.7423,79.2398
613502,10.7423,79.2398
613502,10.7423,79.2398
613503,10.7817,79.2462
613504,10.8135,79.2814
613504,10.8132,79.2721
613504,10.8132,79.2721
613504,10.8132,79.2721
613504,10.8132,79.2721
613504,10.8132,79.2721
613504,10.8132,79.2721
613504,10.8129,79.2627
613601,10.8128,79.0623
613601,10.6716,79.2413
613601,10.7936,79.0573
613601,10.7744,79.0522
613601,10.7936,79.0573
613602,10.8199,79.0069
613602,10.6716,79.2413
613602,10.7954,78.9793
613602,10.7584,78.9619
613602,10.6716,79.2413
613602,10.6716,79.2413
613602,10.6716,79.2413
613602,10.6716,79.2413
613602,10.6716,79.2413
613602,10.6716,79.2413
614015,10.6716,79.2413
614017,10.6716,79.2413
614019,10.6588,79.3072
614019,10.7305,79.2161
614019,10.7037,79.2922
614019,10.7037,79.2922
614019,10.7037,79.2922
614019,10.7037,79.2922
614019,10.7037,79.2922
614019,10.7037,79.2922
614019,10.7037,79.2922
614201,10.8967,79.1943
614202,10.921,79.173
614202,10.921,79.173
614202,10.921,79.173
614202,10.921,79.173
614202,10.921,79.173
614203,10.6716,79.2413
614203,10.6716,79.2413
614203,10.6716,79.2413
614203,10.6716,79.2413
614203,10.6716,79.2413
614203,10.9364,79.2449
614203,10.6716,79.2413
614204,10.9163,79.2399
614204,10.9163,79.2399
614204,10.9163,79.2399
614205,10.6716,79.2413
614205,10.6716,79.2413
614205,10.6716,79.2413
614205,10.6716,79.2413
614205,10.6716,79.2413
614206,10.8621,79.1586
614206,10.8621,79.1586
614206,10.8621,79.1586
614206,10.8621,79.1586
614206,10.8621,79.1586
614206,10.8621,79.1586
614207,10.6716,79.2413
614208,10.6716,79.2413
614208,10.6716,79.2413
614210,10.6716,79.2413
614210,10.6716,79.2413
614211,10.6716,79.2413
614211,10.6716,79.2413
614301,10.8489,79.2181
614301,10.8489,79.2181
614301,10.8489,79.2181
614302,10.8609,79.273
614302,10.8609,79.273
614302,10.8688,79.2751
614302,10.8529,79.271
614303,10.8744,79.2302
614303,10.8493,79.214
614303,10.8873,79.2283
614303,10.8759,79.2163
614401,10.8162,79.3186
614401,10.801,79.3582
614401,10.7948,79.3199
614401,10.804,79.3322
614402,10.7656,79.3219
614402,10.7656,79.3219
614402,10.7656,79.3219
614402,10.7656,79.3219
614402,10.7497,79.3215
614402,10.7816,79.3223
614601,10.3986,79.2456
614602,10.3774,79.3384
614602,10.4161,79.3366
614602,10.9235,79.4329
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.3986,79.2456
614602,10.6716,79.2413
614602,10.3986,79.2456
614602,10.4468,79.2582
614602,10.3986,79.2456
614602,10.4171,79.2688
614612,10.4574,79.2091
614612,10.4574,79.2091
614612,10.4574,79.2091
614612,10.4574,79.2091
614612,10.4574,79.2091
614612,10.4574,79.2091
614612,10.4574,79.2091
614613,10.3654,79.4166
614613,10.4224,79.423
614613,10.3866,79.4199
614613,10.3985,79.4004
614613,10.4018,79.4078
614613,10.4018,79.4078
614613,10.4018,79.4078
614613,10.4018,79.4078
614613,10.436,79.3791
614614,10.4805,79.1966
614614,10.4805,79.1966
614614,10.4805,79.1966
614614,10.4805,79.1966
614614,10.4805,79.1966
614614,10.4472,79.2304
614614,10.5062,79.1579
614614,10.488,79.2016
614615,10.4777,79.2669
614615,10.4777,79.2669
614615,10.4777,79.2669
614615,10.4686,79.2843
614615,10.4867,79.2495
614623,10.3076,79.1414
614623,10.3049,79.1555
614623,10.3308,79.1386
614623,10.287,79.1301
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6056,79.2697
614625,10.6181,79.2852
614625,10.5754,79.2689
614625,10.6056,79.2697
614625,10.6232,79.2549
614626,10.5299,79.2728
614626,10.5299,79.2728
614626,10.5211,79.2512
614626,10.5299,79.2728
614626,10.5299,79.2728
614626,10.5299,79.2728
614626,10.5299,79.2728
614626,10.5299,79.2728
614626,10.5387,79.2943
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614628,10.4261,79.2084
614701,10.3385,79.3685
614701,10.3385,79.3685
614701,10.3385,79.3685
614701,10.3385,79.3685
614701,10.3385,79.3685
614701,10.3406,79.3791
614701,10.3364,79.358
614704,10.7967,79.1979
614704,10.7967,79.1979
614704,10.7967,79.1979
614704,10.6716,79.2413
614723,10.282,79.3122
614723,10.282,79.3122
614723,10.282,79.3122
614723,10.282,79.3122
614723,10.282,79.3122
614802,10.2744,79.2782
614802,10.2744,79.2782
614802,10.2744,79.2782
614802,10.2744,79.2782
614802,10.2744,79.2782
614802,10.2744,79.2782
614802,10.2744,79.2782
614803,10.3469,79.2466
614803,10.6716,79.2413
614803,10.6716,79.2413
614803,10.6716,79.2413
614803,10.9059,79.081
614803,10.347,79.2901
614804,10.2585,79.1607
614804,10.6716,79.2413
614804,10.2848,79.1966
614804,10.2848,79.1966
614804,10.2848,79.1966
614804,10.2848,79.1966
614804,10.2848,79.1966
614804,10.2848,79.1966
614804,10.2978,79.1726
614804,10.3193,79.2422
614804,10.2582,79.2061
614804,10.2903,79.2016
614901,10.4847,79.3414
614901,10.4847,79.3414
614901,10.4847,79.3414
614901,10.4847,79.3414
614901,10.4699,79.3386
614901,10.4984,79.3191
614901,10.4859,79.3665
614902,10.6716,79.2413
614902,10.6314,79.1916
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.6716,79.2413
614902,10.643,79.1678
614902,10.5825,79.2201
614903,10.5176,79.3998
614903,10.4467,79.4371
614903,10.5223,79.3721
614903,10.5119,79.3698
614903,10.481,79.3994
614903,10.4809,79.4357
614903,10.4566,79.417
614903,10.4882,79.4044
614903,10.4882,79.4044
614903,10.4882,79.4044
614903,10.4882,79.4044
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614904,10.6716,79.2413
614905,10.5715,79.3815
614905,10.5715,79.3815
614905,10.5715,79.3815
614905,10.5715,79.3815
614906,10.4726,79.3749
614906,10.4307,79.3581
614906,10.4681,79.3853
614906,10.4571,79.3728
614906,10.4571,79.3728
613301,10.5423,79.036
613301,10.5644,79.0757
613301,10.5605,78.9903
613301,10.6091,78.9652
613301,10.3586,78.8812
613301,10.3586,78.8812
613301,10.3586,78.8812
613301,10.3586,78.8812
613301,10.3586,78.8812
613301,10.5647,79.0477
613301,10.3586,78.8812
613301,10.3586,78.8812
613301,10.6342,78.9969
613301,10.5487,79.0769
614616,10.1326,78.9917
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.0411,78.9235
614616,10.1244,78.9423
614616,10.3586,78.8812
614616,10.3586,78.8812
614616,10.2067,78.9861
614616,10.0411,78.9235
614616,10.1723,78.9912
614617,10.3586,78.8812
614617,10.0153,79.2314
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614618,10.3586,78.8812
614619,10.3586,78.8812
614619,10.3586,78.8812
614619,10.3586,78.8812
614619,10.3586,78.8812
614620,10.3586,78.8812
614620,10.3586,78.8812
614620,10.3586,78.8812
614620,10.3586,78.8812
614621,9.9219,79.1427
614621,10.3586,78.8812
614621,10.5694,79.1339
614621,10.5694,79.1339
614621,10.5694,79.1339
614621,10.5694,79.1339
614622,10.2561,78.9835
614622,10.2561,78.9835
614622,10.2561,78.9835
614622,10.2561,78.9835
614622,10.2885,79.0025
614622,10.2276,78.9924
614622,10.2521,78.9557
614622,10.2561,78.9835
614624,10.2941,79.0522
614624,10.249,79.0787
614624,10.2995,79.0884
614624,10.2789,79.0242
614624,10.2863,79.0989
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614624,10.3586,78.8812
614629,10.3586,78.8812
614629,10.2241,78.865
614629,10.2241,78.865
614629,10.2241,78.865
614629,10.2241,78.865
614629,10.407,78.9462
614629,10.2241,78.865
614630,10.1229,78.9579
614630,10.1227,79.2228
614630,10.1228,79.0903
614630,10.1228,79.0903
614630,10.1228,79.0903
614630,10.1228,79.0903
614630,10.1228,79.0903
614801,10.3586,78.8812
614801,10.3586,78.8812
614801,10.3586,78.8812
614805,10.3586,78.8812
614805,10.3586,78.8812
614805,10.3586,78.8812
614805,10.3586,78.8812
614902,10.3586,78.8812
614902,10.2637,78.9154
621305,10.495,78.5167
621308,10.4188,78.5386
621312,10.6098,78.4706
621316,10.5772,78.5652
621316,10.6057,78.594
621316,10.5842,78.5341
621316,10.6171,78.6493
621316,10.6039,78.5685
621316,10.6039,78.5685
621316,10.6039,78.5685
621316,10.6039,78.5685
621316,10.5415,78.5138
621316,10.6023,78.5471
621316,10.6467,78.5471
621316,10.6149,78.5838
621316,10.6451,78.5819
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622001,10.3559,78.6876
622002,10.3736,78.6593
622002,10.4191,78.759
622002,10.3217,78.6648
622002,10.3217,78.6648
622002,10.3217,78.6648
622002,10.3217,78.6648
622002,10.3217,78.6648
622002,10.3586,78.8812
622002,10.3707,78.6041
622002,10.3729,78.5516
622002,10.3896,78.8027
622003,10.3416,78.6775
622003,10.3452,78.8037
622003,10.3416,78.6775
622003,10.3791,78.7965
622003,10.3586,78.8812
622003,10.3416,78.6775
622004,10.4384,78.7431
622004,10.4205,78.8588
622004,10.3586,78.8812
622004,10.4286,78.8913
622005,10.3559,78.6876
622005,10.3559,78.6876
622005,10.3559,78.6876
622101,10.5717,78.6923
622101,10.4836,78.715
622101,10.4836,78.715
622101,10.4636,78.7226
622101,10.4836,78.715
622101,10.4606,78.7003
622101,10.4383,78.7448
622102,10.5173,78.8375
622102,10.5173,78.8375
622102,10.5173,78.8375
622102,10.5173,78.8375
622102,10.5173,78.8375
622102,10.3586,78.8812
622102,10.5135,78.6236
622102,10.214,78.778
622102,10.493,78.6058
622102,10.5266,78.686
622103,10.4761,78.7619
622103,10.4761,78.7619
622103,10.4761,78.7619
622104,10.3975,78.6983
622104,10.3975,78.6983
622104,10.4342,78.639
622104,10.3797,78.7424
622104,10.3786,78.7135
622201,10.3011,78.9399
622201,10.3629,78.7895
622201,10.3629,78.7895
622201,10.3629,78.7895
622201,10.2835,78.8715
622201,10.255,78.884
622201,10.6122,78.4625
622202,10.3432,78.7193
622202,10.2018,78.9415
622202,10.1754,78.8591
622202,10.2402,78.84
622202,10.2402,78.84
622202,10.2402,78.84
622202,10.2402,78.84
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.603,79.1347
622203,10.3586,78.8812
622203,10.4887,78.9302
622203,10.603,79.1347
622203,10.4641,78.9771
622203,10.5528,78.8958
622204,10.067,78.9756
622204,10.067,78.9756
622204,10.067,78.9756
622204,10.0809,78.9625
622204,10.067,78.9756
622204,10.0532,78.9886
622209,10.1691,78.8555
622209,10.1691,78.8555
622209,10.1849,78.824
622209,10.1691,78.8555
622209,10.1532,78.887
622301,10.386,78.9701
622301,10.3793,78.8834
622301,10.3417,78.9541
622301,10.4534,79.0555
622301,10.3586,78.8812
622301,10.363,78.9479
622301,10.4137,78.9823
622301,10.3606,78.9849
622301,10.407,78.9462
622301,10.3793,78.8834
622301,10.3793,78.8834
622301,10.3793,78.8834
622301,10.3793,78.8834
622301,10.3793,78.8834
622301,10.3793,78.8834
622301,10.3793,78.8834
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.3586,78.8812
622302,10.558,79.1275
622302,10.3586,78.8812
622302,10.516,79.1248
622302,10.5581,79.1468
622302,10.4318,79.1
622303,10.3752,78.9287
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3723,78.8892
622303,10.3695,78.8497
622304,10.3475,79.0901
622304,10.3534,79.1338
622304,10.3455,79.0576
622304,10.3842,79.0748
622304,10.3229,79.0876
622304,10.3985,79.0613
622304,10.3586,78.8812
622304,10.3586,78.8812
622304,10.3586,78.8812
622401,10.3242,78.5424
622401,10.3586,78.8812
622401,10.3586,78.8812
622401,10.3586,78.8812
622401,10.3586,78.8812
622401,10.3586,78.8812
622402,10.3164,78.6356
622402,10.3077,78.653
622402,10.2966,78.6332
622402,10.349,78.6376
622402,10.3121,78.6187
622403,10.2016,78.5029
622403,10.2016,78.5029
622403,10.2016,78.5029
622403,10.2016,78.5029
622403,10.2016,78.5029
622404,10.3338,78.71
622404,10.3227,78.736
622404,10.333,78.6926
622404,10.3457,78.7013
622407,10.2803,78.536
622407,10.2803,78.536
622407,10.2803,78.536
622407,10.2803,78.536
622409,10.3586,78.8812
622409,10.261,78.6824
622409,10.2299,78.6516
622409,10.3586,78.8812
622411,10.3468,78.6818
622411,10.3468,78.6818
622412,10.3468,78.6818
622412,10.3468,78.6818
622412,10.3468,78.6818
622412,10.3468,78.6818
622412,10.3468,78.6818
622422,10.3586,78.8812
622422,10.4468,78.9858
622422,10.3525,78.7573
622501,10.4678,78.7836
622501,10.4807,78.7701
622501,10.4678,78.7836
622501,10.4678,78.7836
622501,10.4678,78.7836
622501,10.4548,78.7971
622502,10.6663,78.8878
622502,10.5539,78.8481
622502,10.5789,78.8078
622502,10.3586,78.8812
622502,10.3586,78.8812
622502,10.5947,78.5429
622502,10.5947,78.5429
622502,10.5947,78.5429
622502,10.5947,78.5429
622502,10.5947,78.5429
622502,10.5947,78.5429
622502,10.6012,78.7576
622503,10.4599,78.7186
622503,10.4599,78.7186
622503,10.4599,78.7186
622503,10.4599,78.7186
622503,10.4599,78.7186
622504,10.5813,78.8155
622504,10.541,78.8274
622504,10.6338,78.8414
622504,10.5813,78.8155
622504,10.6653,78.8393
622504,10.5113,78.8207
622504,10.5549,78.7488
622504,10.5813,78.8155
622504,10.5813,78.8155
622505,10.2313,78.7837
622505,10.2313,78.7837
622505,10.2216,78.7887
622505,10.2409,78.7787
622506,10.2996,78.829
622506,10.2785,78.8268
622506,10.2785,78.8268
622506,10.2785,78.8268
622506,10.2575,78.8245
622507,10.2449,78.7464
622507,10.2562,78.75
622507,10.2562,78.75
622507,10.2809,78.7705
622507,10.2427,78.733
622515,10.6564,78.6969
622515,10.6564,78.6969
622515,10.6564,78.6969
622515,10.6564,78.6969
622515,10.6527,78.7213
622515,10.6601,78.6724
621308,9.9151,78.5987
623401,9.9151,78.5987
623402,9.8076,78.833
623402,9.8076,78.833
623402,9.8076,78.833
623701,9.9151,78.5987
623701,9.9151,78.5987
623701,9.9151,78.5987
630001,10.0582,78.7645
630001,10.0582,78.7645
630001,10.0582,78.7645
630001,10.0582,78.7645
630001,10.0582,78.7645
630002,10.0801,78.7782
630002,10.0801,78.7782
630003,9.9151,78.5987
630003,9.9151,78.5987
630003,9.9151,78.5987
630005,9.9151,78.5987
630101,10.1403,78.6648
630101,10.1403,78.6648
630102,10.12,78.7938
630103,10.1721,78.7794
630103,10.1721,78.7794
630104,10.1037,78.8254
630104,10.1037,78.8254
630105,10.1856,78.8044
630105,10.1856,78.8044
630106,10.1096,78.7956
630106,10.1096,78.7956
630107,10.1461,78.8031
630107,10.1461,78.8031
630107,10.1461,78.8031
630108,10.0514,78.8387
630108,10.0514,78.8387
630108,10.0514,78.8387
630108,10.0514,78.8387
630108,10.0514,78.8387
630108,10.0927,78.8551
630108,9.9151,78.5987
630108,10.0101,78.8222
630201,9.982,78.6934
630201,9.982,78.6934
630202,9.7164,78.7528
630202,10.0233,78.822
630202,9.9151,78.5987
630203,10.2067,78.5944
630203,10.2067,78.5944
630203,10.2067,78.5944
630203,10.2067,78.5944
630204,10.0485,78.6318
630204,9.8104,78.8384
630204,10.0477,78.6091
630204,9.9688,78.6931
630205,9.982,78.6934
630205,9.982,78.6934
630205,9.982,78.6934
630206,9.9151,78.5987
630206,9.982,78.6934
630207,10.0783,78.6688
630207,10.0783,78.6688
630207,10.0783,78.6688
630207,10.0762,78.6597
630207,10.0804,78.6779
630208,10.1356,78.7239
630208,10.1356,78.7239
630210,10.0864,78.5783
630210,10.0864,78.5783
630210,10.0864,78.5783
630210,10.0864,78.5783
630211,10.1392,78.6333
630211,10.1142,78.5772
630211,10.2874,78.4941
630211,10.1988,78.6282
630211,10.1109,78.5536
630211,10.1389,78.5679
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,9.9151,78.5987
630211,10.1259,78.5347
630212,10.1771,78.6256
630212,10.1608,78.6366
630212,10.1608,78.6366
630212,10.1444,78.6476
630301,10.1639,78.5877
630302,10.1639,78.5877
630302,10.1639,78.5877
630302,10.1639,78.5877
630302,10.1639,78.5877
630302,10.1639,78.5877
630302,10.1639,78.5877
630303,9.9478,78.7663
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630303,9.9151,78.5987
630305,10.0106,78.7
630305,9.9511,78.7235
630305,9.9869,78.6637
630305,10.0136,78.6619
630305,9.9906,78.6873
630305,9.9906,78.6873
630305,9.9906,78.6873
630305,9.9906,78.6873
630306,10.1639,78.5877
630306,10.1639,78.5877
630307,10.0613,78.7189
630307,10.0613,78.7189
630307,10.081,78.7448
630307,10.0619,78.7198
630307,10.0409,78.6922
630309,9.9151,78.5987
630309,9.9151,78.5987
630309,10.3387,78.4132
630309,10.2928,78.3935
630309,10.3867,78.4619
630311,9.9174,78.7746
630311,9.9174,78.7746
630311,9.9174,78.7746
630312,9.8346,78.859
630312,9.8471,78.8631
630312,9.8221,78.8549
630313,9.9989,78.6317
630313,9.9989,78.6317
630313,9.9989,78.6317
630314,9.9752,78.8254
630314,9.9752,78.8254
630321,10.0939,78.6439
630321,10.0939,78.6439
630405,10.2434,78.5884
630405,10.2434,78.5884
630405,10.2434,78.5884
630405,10.2434,78.5884
630405,10.2397,78.5721
630405,10.2472,78.6046
630408,9.8329,78.8205
630408,9.8329,78.8205
630408,9.8329,78.8205
630408,9.8329,78.8205
630408,9.8329,78.8205
630410,10.2895,78.4776
630410,10.3055,78.4928
630410,10.3055,78.4928
630410,10.3055,78.4928
630410,10.3055,78.4928
630410,10.3055,78.4928
630410,10.3055,78.4928
630410,10.3216,78.5079
630411,9.8159,78.727
630411,9.8159,78.727
630411,9.8159,78.727
630411,9.8159,78.727
630411,9.8159,78.727
630411,9.8159,78.727
630411,9.8159,78.727
630501,9.9151,78.5987
630501,9.9151,78.5987
630501,9.9151,78.5987
630501,9.9151,78.5987
630501,9.9151,78.5987
630501,10.1555,78.4904
630502,10.1862,78.415
630502,10.2371,78.4378
630502,10.2249,78.4185
630502,10.2161,78.4238
630502,10.2161,78.4238
630502,10.2161,78.4238
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630551,9.8555,78.5009
630552,9.8555,78.5009
630552,9.8555,78.5009
630553,10.0035,78.5051
630553,9.9986,78.518
630553,10.0035,78.5051
630553,10.0035,78.5051
630553,10.0085,78.4922
630554,9.7662,78.6215
630554,9.7838,78.4861
630554,9.7219,78.6605
630554,9.9151,78.5987
630554,9.675,78.4947
630554,9.675,78.4947
